fromNode	toNode	weight	direction	fromAltName	toAltName
MMT00007297	MMT00078909	0.033655495675853	undirected	NA	NA
MMT00007297	MMT00079617	0.0423840639165847	undirected	NA	NA
MMT00007297	MMT00081013	0.0442420454100858	undirected	NA	NA
MMT00007297	MMT00081299	0.0201512907982115	undirected	NA	Gapds
MMT00007297	MMT00082316	0.0269666230404748	undirected	NA	NA
MMT00007538	MMT00008782	0.0740677556571598	undirected	Cat	NA
MMT00007538	MMT00009375	0.0554580034295666	undirected	Cat	NA
MMT00007538	MMT00010595	0.024622792187144	undirected	Cat	C230043N17Rik
MMT00007538	MMT00010854	0.0514359559718487	undirected	Cat	NA
MMT00007538	MMT00011246	0.049281850277898	undirected	Cat	NA
MMT00007538	MMT00013125	0.0626879718599995	undirected	Cat	LOC14433
MMT00007538	MMT00014416	0.0685844281365173	undirected	Cat	NA
MMT00007538	MMT00015274	0.0771672006646922	undirected	Cat	NA
MMT00007538	MMT00015583	0.0598342354898834	undirected	Cat	NA
MMT00007538	MMT00016022	0.0481291931536621	undirected	Cat	Nudt12
MMT00007538	MMT00016981	0.056085593017373	undirected	Cat	NA
MMT00007538	MMT00017186	0.0218528825111568	undirected	Cat	NA
MMT00007538	MMT00017256	0.0778286019316554	undirected	Cat	LOC14433
MMT00007538	MMT00017480	0.0427901329459349	undirected	Cat	NA
MMT00007538	MMT00018149	0.0516929110411466	undirected	Cat	NA
MMT00007538	MMT00018272	0.0673577299228921	undirected	Cat	NA
MMT00007538	MMT00019310	0.0439789551994658	undirected	Cat	NA
MMT00007538	MMT00019672	0.0538216509731182	undirected	Cat	NA
MMT00007538	MMT00020288	0.0412687106440966	undirected	Cat	NA
MMT00007538	MMT00020302	0.0456592438954749	undirected	Cat	NA
MMT00007538	MMT00020632	0.0235895596078247	undirected	Cat	NA
MMT00007538	MMT00020962	0.0395863748505268	undirected	Cat	NA
MMT00007538	MMT00020996	0.0592149585309093	undirected	Cat	NA
MMT00007538	MMT00021266	0.0250579878738919	undirected	Cat	Gpsn2
MMT00007538	MMT00023382	0.0736221016706445	undirected	Cat	NA
MMT00007538	MMT00024286	0.0581900519431338	undirected	Cat	NA
MMT00007538	MMT00025023	0.0217425590353474	undirected	Cat	Ucp2
MMT00007538	MMT00026015	0.048701543486232	undirected	Cat	NA
MMT00007538	MMT00027184	0.0257349358175073	undirected	Cat	Cd59a
MMT00007538	MMT00027452	0.070957958351218	undirected	Cat	NA
MMT00007538	MMT00027453	0.0529686608385695	undirected	Cat	NA
MMT00007538	MMT00028230	0.0469809310290893	undirected	Cat	NA
MMT00007538	MMT00030239	0.0411350215113906	undirected	Cat	NA
MMT00007538	MMT00034063	0.029765180893783	undirected	Cat	2400003B06Rik
MMT00007538	MMT00034267	0.0669048628422896	undirected	Cat	NA
MMT00007538	MMT00034282	0.0664958938523913	undirected	Cat	NA
MMT00007538	MMT00037650	0.0757631441524196	undirected	Cat	NA
MMT00007538	MMT00038325	0.0269984118745426	undirected	Cat	NA
MMT00007538	MMT00039562	0.0621481206418024	undirected	Cat	3000002C10Rik
MMT00007538	MMT00039830	0.0217686260886457	undirected	Cat	NA
MMT00007538	MMT00039993	0.0613277035577474	undirected	Cat	NA
MMT00007538	MMT00040453	0.020949162888034	undirected	Cat	NA
MMT00007538	MMT00041434	0.0361460482935071	undirected	Cat	NA
MMT00007538	MMT00041801	0.0734061330404721	undirected	Cat	Ywhaz
MMT00007538	MMT00041879	0.118897877484691	undirected	Cat	Catns
MMT00007538	MMT00042783	0.077628233210391	undirected	Cat	NA
MMT00007538	MMT00043194	0.0522650601459722	undirected	Cat	NA
MMT00007538	MMT00043490	0.0362755750948531	undirected	Cat	NA
MMT00007538	MMT00043907	0.0303754498596941	undirected	Cat	NA
MMT00007538	MMT00044275	0.0454025480047531	undirected	Cat	LOC14433
MMT00007538	MMT00044818	0.0726872351884864	undirected	Cat	NA
MMT00007538	MMT00046393	0.0603020124740952	undirected	Cat	NA
MMT00007538	MMT00047381	0.0706463705864319	undirected	Cat	NA
MMT00007538	MMT00047901	0.0202821494941011	undirected	Cat	LOC14433
MMT00007538	MMT00048272	0.0230015482320145	undirected	Cat	LOC14433
MMT00007538	MMT00048665	0.0664870568228514	undirected	Cat	NA
MMT00007538	MMT00048682	0.0244189835668365	undirected	Cat	Klf3
MMT00007538	MMT00048812	0.0573115377100437	undirected	Cat	NA
MMT00007538	MMT00049029	0.0696205181731429	undirected	Cat	LOC14433
MMT00007538	MMT00049213	0.0288851879174982	undirected	Cat	NA
MMT00007538	MMT00049308	0.0651801574368498	undirected	Cat	NA
MMT00007538	MMT00049472	0.0532942763981674	undirected	Cat	NA
MMT00007538	MMT00050488	0.0241289594054628	undirected	Cat	NA
MMT00007538	MMT00050838	0.0404468664226728	undirected	Cat	Mlf2
MMT00007538	MMT00051462	0.0385038527206398	undirected	Cat	NA
MMT00007538	MMT00051968	0.034054228891211	undirected	Cat	NA
MMT00007538	MMT00052902	0.0750442266890239	undirected	Cat	NA
MMT00007538	MMT00053214	0.0570757587683425	undirected	Cat	NA
MMT00007538	MMT00053707	0.050407946175861	undirected	Cat	NA
MMT00007538	MMT00054062	0.0320123262700879	undirected	Cat	NA
MMT00007538	MMT00054175	0.0406608134164637	undirected	Cat	NA
MMT00007538	MMT00054192	0.0673773579407933	undirected	Cat	NA
MMT00007538	MMT00055016	0.0523411828082246	undirected	Cat	NA
MMT00007538	MMT00057439	0.0737970795176685	undirected	Cat	NA
MMT00007538	MMT00057721	0.0374573634774601	undirected	Cat	NA
MMT00007538	MMT00057793	0.0627733440071362	undirected	Cat	NA
MMT00007538	MMT00058428	0.0695812016233044	undirected	Cat	NA
MMT00007538	MMT00058519	0.0296694549914812	undirected	Cat	Pdcd6ip
MMT00007538	MMT00060321	0.067166364231634	undirected	Cat	NA
MMT00007538	MMT00062394	0.0619201623774259	undirected	Cat	NA
MMT00007538	MMT00062445	0.069569048851573	undirected	Cat	NA
MMT00007538	MMT00062559	0.0338357239397874	undirected	Cat	NA
MMT00007538	MMT00062691	0.033908275998445	undirected	Cat	NA
MMT00007538	MMT00063091	0.0278849878063408	undirected	Cat	NA
MMT00007538	MMT00065054	0.0546553770696511	undirected	Cat	NA
MMT00007538	MMT00065461	0.0472452973977056	undirected	Cat	NA
MMT00007538	MMT00065577	0.0567981600737601	undirected	Cat	NA
MMT00007538	MMT00067207	0.0578196686344285	undirected	Cat	NA
MMT00007538	MMT00067282	0.0533148542273118	undirected	Cat	NA
MMT00007538	MMT00068427	0.0651407635072218	undirected	Cat	NA
MMT00007538	MMT00068456	0.0459242279536043	undirected	Cat	NA
MMT00007538	MMT00068464	0.0313810291552017	undirected	Cat	NA
MMT00007538	MMT00069495	0.0475630445229244	undirected	Cat	NA
MMT00007538	MMT00071096	0.0506228739931366	undirected	Cat	NA
MMT00007538	MMT00071217	0.0427991135136107	undirected	Cat	Ap2m1
MMT00007538	MMT00071569	0.0422060602768284	undirected	Cat	NA
MMT00007538	MMT00072546	0.0481266959619662	undirected	Cat	NA
MMT00007538	MMT00073174	0.042911045899938	undirected	Cat	Pfn1
MMT00007538	MMT00073452	0.079060223536398	undirected	Cat	NA
MMT00007538	MMT00073733	0.073233786669951	undirected	Cat	NA
MMT00007538	MMT00074099	0.052337529649956	undirected	Cat	NA
MMT00007538	MMT00074600	0.0384699180879475	undirected	Cat	NA
MMT00007538	MMT00075271	0.0510234953570585	undirected	Cat	NA
MMT00007538	MMT00075384	0.0588871983363011	undirected	Cat	NA
MMT00007538	MMT00075578	0.0561967095276161	undirected	Cat	NA
MMT00007538	MMT00075628	0.0389917178166301	undirected	Cat	NA
MMT00007538	MMT00078566	0.0717710532076731	undirected	Cat	NA
MMT00007538	MMT00078909	0.0603310979405257	undirected	Cat	NA
MMT00007538	MMT00079617	0.0632551658337259	undirected	Cat	NA
MMT00007538	MMT00081013	0.0767408745540191	undirected	Cat	NA
MMT00007538	MMT00081299	0.0268789388736405	undirected	Cat	Gapds
MMT00007538	MMT00082316	0.0452581290730794	undirected	Cat	NA
MMT00007996	MMT00008782	0.0251228762249848	undirected	NA	NA
MMT00007996	MMT00014416	0.0226986824411246	undirected	NA	NA
MMT00007996	MMT00015274	0.0260395925323652	undirected	NA	NA
MMT00007996	MMT00015583	0.0202666487781409	undirected	NA	NA
MMT00007996	MMT00017256	0.0252937406162331	undirected	NA	LOC14433
MMT00007996	MMT00018272	0.0210037856681773	undirected	NA	NA
MMT00007996	MMT00023382	0.024047485681521	undirected	NA	NA
MMT00007996	MMT00027452	0.0228846363023027	undirected	NA	NA
MMT00007996	MMT00034267	0.0229694774750296	undirected	NA	NA
MMT00007996	MMT00034282	0.0228483946873577	undirected	NA	NA
MMT00007996	MMT00037650	0.0253053997046883	undirected	NA	NA
MMT00007996	MMT00038986	0.0426575497514804	undirected	NA	NA
MMT00007996	MMT00041801	0.0587307417904497	undirected	NA	Ywhaz
MMT00007996	MMT00041879	0.0366655403715393	undirected	NA	Catns
MMT00007996	MMT00042783	0.0269425867035296	undirected	NA	NA
MMT00007996	MMT00044818	0.0234306580523027	undirected	NA	NA
MMT00007996	MMT00046393	0.0214323212581766	undirected	NA	NA
MMT00007996	MMT00047381	0.0231034759174448	undirected	NA	NA
MMT00007996	MMT00048665	0.0214692643052256	undirected	NA	NA
MMT00007996	MMT00048812	0.0203595816478897	undirected	NA	NA
MMT00007996	MMT00049029	0.0232915084412202	undirected	NA	LOC14433
MMT00007996	MMT00049308	0.0213570860450499	undirected	NA	NA
MMT00007996	MMT00050488	0.278700442936136	undirected	NA	NA
MMT00007996	MMT00050838	0.0304472868461171	undirected	NA	Mlf2
MMT00007996	MMT00052902	0.0246818117632012	undirected	NA	NA
MMT00007996	MMT00054192	0.0216723160678691	undirected	NA	NA
MMT00007996	MMT00057439	0.0252654964657256	undirected	NA	NA
MMT00007996	MMT00058428	0.0234429258067946	undirected	NA	NA
MMT00007996	MMT00058519	0.0285255585441304	undirected	NA	Pdcd6ip
MMT00007996	MMT00060321	0.0234458430346588	undirected	NA	NA
MMT00007996	MMT00062394	0.0216574154204562	undirected	NA	NA
MMT00007996	MMT00062445	0.0240613161390198	undirected	NA	NA
MMT00007996	MMT00065054	0.0214279457860373	undirected	NA	NA
MMT00007996	MMT00068427	0.0200787228107482	undirected	NA	NA
MMT00007996	MMT00071217	0.0305099943107134	undirected	NA	Ap2m1
MMT00007996	MMT00073452	0.0269668447511932	undirected	NA	NA
MMT00007996	MMT00073733	0.0245919893520776	undirected	NA	NA
MMT00007996	MMT00078566	0.0242381969188736	undirected	NA	NA
MMT00007996	MMT00081013	0.0255137151882919	undirected	NA	NA
MMT00008045	MMT00008782	0.0776520203976848	undirected	Tpm3	NA
MMT00008045	MMT00009375	0.0631541185314032	undirected	Tpm3	NA
MMT00008045	MMT00010854	0.0561730625765433	undirected	Tpm3	NA
MMT00008045	MMT00011246	0.0577489882833396	undirected	Tpm3	NA
MMT00008045	MMT00013125	0.0699526343851461	undirected	Tpm3	LOC14433
MMT00008045	MMT00013585	0.0468005657289615	undirected	Tpm3	Actg
MMT00008045	MMT00014416	0.072439925537456	undirected	Tpm3	NA
MMT00008045	MMT00015274	0.0893248870205314	undirected	Tpm3	NA
MMT00008045	MMT00015583	0.064361806175141	undirected	Tpm3	NA
MMT00008045	MMT00016981	0.0601275267001852	undirected	Tpm3	NA
MMT00008045	MMT00017186	0.027351666378639	undirected	Tpm3	NA
MMT00008045	MMT00017256	0.0867323053840072	undirected	Tpm3	LOC14433
MMT00008045	MMT00017480	0.0430202186138469	undirected	Tpm3	NA
MMT00008045	MMT00018149	0.0611299770703669	undirected	Tpm3	NA
MMT00008045	MMT00018272	0.0740496180556375	undirected	Tpm3	NA
MMT00008045	MMT00019310	0.0476408832146126	undirected	Tpm3	NA
MMT00008045	MMT00019672	0.0578501954909353	undirected	Tpm3	NA
MMT00008045	MMT00020288	0.0558433509256052	undirected	Tpm3	NA
MMT00008045	MMT00020302	0.0481860497831377	undirected	Tpm3	NA
MMT00008045	MMT00020632	0.0354821772489885	undirected	Tpm3	NA
MMT00008045	MMT00020697	0.0204750764274439	undirected	Tpm3	NA
MMT00008045	MMT00020962	0.0436631054759521	undirected	Tpm3	NA
MMT00008045	MMT00020996	0.0653831613775157	undirected	Tpm3	NA
MMT00008045	MMT00021266	0.023086422270511	undirected	Tpm3	Gpsn2
MMT00008045	MMT00023382	0.0870905832322968	undirected	Tpm3	NA
MMT00008045	MMT00024286	0.0646419071811374	undirected	Tpm3	NA
MMT00008045	MMT00026015	0.0552624055386128	undirected	Tpm3	NA
MMT00008045	MMT00027452	0.0783176843884613	undirected	Tpm3	NA
MMT00008045	MMT00027453	0.0588769932571417	undirected	Tpm3	NA
MMT00008045	MMT00028230	0.0536643286719314	undirected	Tpm3	NA
MMT00008045	MMT00030239	0.0447333043138446	undirected	Tpm3	NA
MMT00008045	MMT00031407	0.0230331267592168	undirected	Tpm3	E130201H02Rik
MMT00008045	MMT00034267	0.0768903714692518	undirected	Tpm3	NA
MMT00008045	MMT00034282	0.0774379370713827	undirected	Tpm3	NA
MMT00008045	MMT00036534	0.0209927860717039	undirected	Tpm3	1110032D12Rik
MMT00008045	MMT00037650	0.0874367934289787	undirected	Tpm3	NA
MMT00008045	MMT00038325	0.032227819417509	undirected	Tpm3	NA
MMT00008045	MMT00039562	0.0694566444634999	undirected	Tpm3	3000002C10Rik
MMT00008045	MMT00039830	0.0308537309761211	undirected	Tpm3	NA
MMT00008045	MMT00039993	0.0596523866508358	undirected	Tpm3	NA
MMT00008045	MMT00040453	0.0322939545868891	undirected	Tpm3	NA
MMT00008045	MMT00041434	0.0490117309618818	undirected	Tpm3	NA
MMT00008045	MMT00042783	0.0901374782836587	undirected	Tpm3	NA
MMT00008045	MMT00043194	0.0564380162967057	undirected	Tpm3	NA
MMT00008045	MMT00043490	0.0500254788990666	undirected	Tpm3	NA
MMT00008045	MMT00043907	0.0445705831765935	undirected	Tpm3	NA
MMT00008045	MMT00044275	0.0542827066013353	undirected	Tpm3	LOC14433
MMT00008045	MMT00044347	0.0238684082186062	undirected	Tpm3	1110032D12Rik
MMT00008045	MMT00044818	0.0836886593371222	undirected	Tpm3	NA
MMT00008045	MMT00046393	0.0646833969291135	undirected	Tpm3	NA
MMT00008045	MMT00047381	0.0803112238814975	undirected	Tpm3	NA
MMT00008045	MMT00047901	0.0311670970034333	undirected	Tpm3	LOC14433
MMT00008045	MMT00048272	0.0283215455931691	undirected	Tpm3	LOC14433
MMT00008045	MMT00048665	0.075231140341315	undirected	Tpm3	NA
MMT00008045	MMT00048812	0.065865026677304	undirected	Tpm3	NA
MMT00008045	MMT00049029	0.0816944125514982	undirected	Tpm3	LOC14433
MMT00008045	MMT00049213	0.0430844135702246	undirected	Tpm3	NA
MMT00008045	MMT00049308	0.0800848926781954	undirected	Tpm3	NA
MMT00008045	MMT00049472	0.0563715740092808	undirected	Tpm3	NA
MMT00008045	MMT00051462	0.049213264298285	undirected	Tpm3	NA
MMT00008045	MMT00051826	0.0498711385196303	undirected	Tpm3	D10Jhu81e
MMT00008045	MMT00051968	0.0371893503848354	undirected	Tpm3	NA
MMT00008045	MMT00052902	0.0803229522403918	undirected	Tpm3	NA
MMT00008045	MMT00053214	0.0603651676757773	undirected	Tpm3	NA
MMT00008045	MMT00053707	0.060239116279468	undirected	Tpm3	NA
MMT00008045	MMT00054062	0.0401408987618475	undirected	Tpm3	NA
MMT00008045	MMT00054175	0.0418077505437654	undirected	Tpm3	NA
MMT00008045	MMT00054192	0.0715381795376395	undirected	Tpm3	NA
MMT00008045	MMT00055016	0.060660150363218	undirected	Tpm3	NA
MMT00008045	MMT00057439	0.0857090592748466	undirected	Tpm3	NA
MMT00008045	MMT00057721	0.0405869004663643	undirected	Tpm3	NA
MMT00008045	MMT00057793	0.0726219915450693	undirected	Tpm3	NA
MMT00008045	MMT00058428	0.0810085647846163	undirected	Tpm3	NA
MMT00008045	MMT00060321	0.0771153679477629	undirected	Tpm3	NA
MMT00008045	MMT00062045	0.0407131230852973	undirected	Tpm3	Ywhah
MMT00008045	MMT00062394	0.0778257463439794	undirected	Tpm3	NA
MMT00008045	MMT00062445	0.083254454456089	undirected	Tpm3	NA
MMT00008045	MMT00062559	0.045234330426215	undirected	Tpm3	NA
MMT00008045	MMT00062691	0.0462834284189645	undirected	Tpm3	NA
MMT00008045	MMT00063091	0.0418623049182134	undirected	Tpm3	NA
MMT00008045	MMT00065054	0.0583030554949789	undirected	Tpm3	NA
MMT00008045	MMT00065461	0.0579503177935252	undirected	Tpm3	NA
MMT00008045	MMT00065577	0.0650082132647485	undirected	Tpm3	NA
MMT00008045	MMT00067207	0.0631233513953629	undirected	Tpm3	NA
MMT00008045	MMT00067282	0.0607154524790447	undirected	Tpm3	NA
MMT00008045	MMT00068427	0.0735061823708664	undirected	Tpm3	NA
MMT00008045	MMT00068456	0.0581650636657606	undirected	Tpm3	NA
MMT00008045	MMT00068464	0.0393979451210757	undirected	Tpm3	NA
MMT00008045	MMT00069495	0.057096081239427	undirected	Tpm3	NA
MMT00008045	MMT00071096	0.0599613071231272	undirected	Tpm3	NA
MMT00008045	MMT00071569	0.052304248437993	undirected	Tpm3	NA
MMT00008045	MMT00072546	0.053318063921785	undirected	Tpm3	NA
MMT00008045	MMT00073452	0.0908731494277522	undirected	Tpm3	NA
MMT00008045	MMT00073733	0.086003246344744	undirected	Tpm3	NA
MMT00008045	MMT00074099	0.0668597906198776	undirected	Tpm3	NA
MMT00008045	MMT00074600	0.040210783102279	undirected	Tpm3	NA
MMT00008045	MMT00075271	0.0537834327276665	undirected	Tpm3	NA
MMT00008045	MMT00075384	0.0644745373164379	undirected	Tpm3	NA
MMT00008045	MMT00075578	0.0626568973915967	undirected	Tpm3	NA
MMT00008045	MMT00075628	0.0500873556909037	undirected	Tpm3	NA
MMT00008045	MMT00078566	0.0762986153633188	undirected	Tpm3	NA
MMT00008045	MMT00078909	0.0674401438680906	undirected	Tpm3	NA
MMT00008045	MMT00079617	0.0705600260908538	undirected	Tpm3	NA
MMT00008045	MMT00080578	0.0428965339553376	undirected	Tpm3	D10Jhu81e
MMT00008045	MMT00081013	0.0870856541032053	undirected	Tpm3	NA
MMT00008045	MMT00081299	0.0331768507827262	undirected	Tpm3	Gapds
MMT00008045	MMT00082316	0.0554515915561206	undirected	Tpm3	NA
MMT00008174	MMT00008782	0.306815353323389	undirected	NA	NA
MMT00008174	MMT00009375	0.302885061492221	undirected	NA	NA
MMT00008174	MMT00010854	0.265171724465805	undirected	NA	NA
MMT00008174	MMT00011246	0.308322267197988	undirected	NA	NA
MMT00008174	MMT00012632	0.0459477915740476	undirected	NA	Eno1
MMT00008174	MMT00013125	0.332651904801152	undirected	NA	LOC14433
MMT00008174	MMT00014416	0.293061797972669	undirected	NA	NA
MMT00008174	MMT00015274	0.367426342717134	undirected	NA	NA
MMT00008174	MMT00015583	0.267308470066636	undirected	NA	NA
MMT00008174	MMT00016981	0.257929517113637	undirected	NA	NA
MMT00008174	MMT00017186	0.130635725029629	undirected	NA	NA
MMT00008174	MMT00017256	0.363612888050236	undirected	NA	LOC14433
MMT00008174	MMT00017480	0.1836570400278	undirected	NA	NA
MMT00008174	MMT00018149	0.286459161994283	undirected	NA	NA
MMT00008174	MMT00018272	0.336086318225289	undirected	NA	NA
MMT00008174	MMT00019310	0.244013560613316	undirected	NA	NA
MMT00008174	MMT00019672	0.283346699383475	undirected	NA	NA
MMT00008174	MMT00020288	0.273022726601591	undirected	NA	NA
MMT00008174	MMT00020302	0.203104394463892	undirected	NA	NA
MMT00008174	MMT00020632	0.179197326983349	undirected	NA	NA
MMT00008174	MMT00020697	0.104657988048598	undirected	NA	NA
MMT00008174	MMT00020962	0.221529863512857	undirected	NA	NA
MMT00008174	MMT00020996	0.290176074272234	undirected	NA	NA
MMT00008174	MMT00021266	0.0860930817610417	undirected	NA	Gpsn2
MMT00008174	MMT00023382	0.386428765539076	undirected	NA	NA
MMT00008174	MMT00024286	0.291970588562326	undirected	NA	NA
MMT00008174	MMT00026015	0.290581191112566	undirected	NA	NA
MMT00008174	MMT00027452	0.353131445556873	undirected	NA	NA
MMT00008174	MMT00027453	0.264732163209826	undirected	NA	NA
MMT00008174	MMT00028101	0.0431838003354942	undirected	NA	Eno1
MMT00008174	MMT00028230	0.2514289434488	undirected	NA	NA
MMT00008174	MMT00030239	0.209860721367503	undirected	NA	NA
MMT00008174	MMT00032382	0.0259257079486939	undirected	NA	Lgals9
MMT00008174	MMT00034267	0.33105985645226	undirected	NA	NA
MMT00008174	MMT00034282	0.332020123432638	undirected	NA	NA
MMT00008174	MMT00034400	0.0485766771629603	undirected	NA	Eno1
MMT00008174	MMT00036879	0.0334651840234545	undirected	NA	Arf4
MMT00008174	MMT00037650	0.3753133903852	undirected	NA	NA
MMT00008174	MMT00038312	0.0722167292236141	undirected	NA	2610036N15Rik
MMT00008174	MMT00038325	0.194333065335836	undirected	NA	NA
MMT00008174	MMT00039562	0.338346379422058	undirected	NA	3000002C10Rik
MMT00008174	MMT00039830	0.151748688440858	undirected	NA	NA
MMT00008174	MMT00039993	0.245945359878551	undirected	NA	NA
MMT00008174	MMT00040453	0.155085897309194	undirected	NA	NA
MMT00008174	MMT00041434	0.240587401476732	undirected	NA	NA
MMT00008174	MMT00042783	0.386931051241306	undirected	NA	NA
MMT00008174	MMT00043194	0.238898316901451	undirected	NA	NA
MMT00008174	MMT00043490	0.244146629691591	undirected	NA	NA
MMT00008174	MMT00043907	0.220953546596393	undirected	NA	NA
MMT00008174	MMT00044275	0.295934334346839	undirected	NA	LOC14433
MMT00008174	MMT00044818	0.373585934054038	undirected	NA	NA
MMT00008174	MMT00046067	0.0383803935067216	undirected	NA	Eno1
MMT00008174	MMT00046393	0.259960292637807	undirected	NA	NA
MMT00008174	MMT00047381	0.344951141415513	undirected	NA	NA
MMT00008174	MMT00047901	0.164202737195413	undirected	NA	LOC14433
MMT00008174	MMT00048272	0.139827553343525	undirected	NA	LOC14433
MMT00008174	MMT00048665	0.341471631117327	undirected	NA	NA
MMT00008174	MMT00048812	0.30443240804886	undirected	NA	NA
MMT00008174	MMT00049029	0.356355317916611	undirected	NA	LOC14433
MMT00008174	MMT00049213	0.218681769502957	undirected	NA	NA
MMT00008174	MMT00049308	0.369266868869985	undirected	NA	NA
MMT00008174	MMT00049472	0.247409768835667	undirected	NA	NA
MMT00008174	MMT00050817	0.065234413175641	undirected	NA	NA
MMT00008174	MMT00050838	0.0210265081552709	undirected	NA	Mlf2
MMT00008174	MMT00051462	0.241196773975803	undirected	NA	NA
MMT00008174	MMT00051968	0.180272123689128	undirected	NA	NA
MMT00008174	MMT00052902	0.327908920119649	undirected	NA	NA
MMT00008174	MMT00053214	0.269641759063202	undirected	NA	NA
MMT00008174	MMT00053707	0.32336634210867	undirected	NA	NA
MMT00008174	MMT00054062	0.227490451459596	undirected	NA	NA
MMT00008174	MMT00054175	0.211713266827666	undirected	NA	NA
MMT00008174	MMT00054192	0.309548866484157	undirected	NA	NA
MMT00008174	MMT00055016	0.259772321760356	undirected	NA	NA
MMT00008174	MMT00057439	0.357468000475122	undirected	NA	NA
MMT00008174	MMT00057721	0.226637711080976	undirected	NA	NA
MMT00008174	MMT00057793	0.357461925314796	undirected	NA	NA
MMT00008174	MMT00058428	0.37227630679135	undirected	NA	NA
MMT00008174	MMT00058519	0.0325318164136929	undirected	NA	Pdcd6ip
MMT00008174	MMT00059870	0.0643382265941926	undirected	NA	NA
MMT00008174	MMT00060321	0.337545952807975	undirected	NA	NA
MMT00008174	MMT00062394	0.342762834013487	undirected	NA	NA
MMT00008174	MMT00062445	0.364541826332723	undirected	NA	NA
MMT00008174	MMT00062559	0.206165284277384	undirected	NA	NA
MMT00008174	MMT00062691	0.21257599468526	undirected	NA	NA
MMT00008174	MMT00063091	0.202935852783566	undirected	NA	NA
MMT00008174	MMT00065054	0.254751824876715	undirected	NA	NA
MMT00008174	MMT00065461	0.294207566093867	undirected	NA	NA
MMT00008174	MMT00065577	0.334180958779062	undirected	NA	NA
MMT00008174	MMT00067207	0.301550640326237	undirected	NA	NA
MMT00008174	MMT00067282	0.238592607728536	undirected	NA	NA
MMT00008174	MMT00068427	0.329341244855364	undirected	NA	NA
MMT00008174	MMT00068456	0.264186152501365	undirected	NA	NA
MMT00008174	MMT00068464	0.193223609796059	undirected	NA	NA
MMT00008174	MMT00069495	0.309840901181359	undirected	NA	NA
MMT00008174	MMT00071096	0.291016710670269	undirected	NA	NA
MMT00008174	MMT00071569	0.225021966291275	undirected	NA	NA
MMT00008174	MMT00072546	0.24266656893646	undirected	NA	NA
MMT00008174	MMT00073452	0.372484492663858	undirected	NA	NA
MMT00008174	MMT00073733	0.352871052257593	undirected	NA	NA
MMT00008174	MMT00074099	0.295184473436368	undirected	NA	NA
MMT00008174	MMT00074600	0.196256670837582	undirected	NA	NA
MMT00008174	MMT00075271	0.255333750371391	undirected	NA	NA
MMT00008174	MMT00075384	0.308203451896385	undirected	NA	NA
MMT00008174	MMT00075578	0.30945372904861	undirected	NA	NA
MMT00008174	MMT00075628	0.205277886904366	undirected	NA	NA
MMT00008174	MMT00078566	0.296805857716815	undirected	NA	NA
MMT00008174	MMT00078909	0.324843559123039	undirected	NA	NA
MMT00008174	MMT00079617	0.356448427672644	undirected	NA	NA
MMT00008174	MMT00081013	0.363535564105759	undirected	NA	NA
MMT00008174	MMT00081299	0.18115789105381	undirected	NA	Gapds
MMT00008174	MMT00082316	0.275237304426808	undirected	NA	NA
MMT00008457	MMT00008782	0.036470431574736	undirected	Hdac10	NA
MMT00008457	MMT00009375	0.0338969163649585	undirected	Hdac10	NA
MMT00008457	MMT00010854	0.0285232580272488	undirected	Hdac10	NA
MMT00008457	MMT00011246	0.0350008755397815	undirected	Hdac10	NA
MMT00008457	MMT00013125	0.037110010409326	undirected	Hdac10	LOC14433
MMT00008457	MMT00014416	0.034295452983934	undirected	Hdac10	NA
MMT00008457	MMT00015274	0.0449004047100299	undirected	Hdac10	NA
MMT00008457	MMT00015583	0.0312082397184187	undirected	Hdac10	NA
MMT00008457	MMT00016981	0.0320966808910091	undirected	Hdac10	NA
MMT00008457	MMT00017256	0.0437188608504541	undirected	Hdac10	LOC14433
MMT00008457	MMT00017480	0.0211614922941123	undirected	Hdac10	NA
MMT00008457	MMT00018149	0.0351697912073122	undirected	Hdac10	NA
MMT00008457	MMT00018272	0.0402245000706858	undirected	Hdac10	NA
MMT00008457	MMT00019310	0.025767878516275	undirected	Hdac10	NA
MMT00008457	MMT00019672	0.0304650112589373	undirected	Hdac10	NA
MMT00008457	MMT00020288	0.034976726754736	undirected	Hdac10	NA
MMT00008457	MMT00020302	0.0225059109402569	undirected	Hdac10	NA
MMT00008457	MMT00020632	0.0263046782245872	undirected	Hdac10	NA
MMT00008457	MMT00020962	0.0232724941787452	undirected	Hdac10	NA
MMT00008457	MMT00020996	0.0344420495316103	undirected	Hdac10	NA
MMT00008457	MMT00023382	0.0481641856645824	undirected	Hdac10	NA
MMT00008457	MMT00024286	0.0327150567291587	undirected	Hdac10	NA
MMT00008457	MMT00026015	0.0328533314807717	undirected	Hdac10	NA
MMT00008457	MMT00027452	0.0423595265560758	undirected	Hdac10	NA
MMT00008457	MMT00027453	0.0291248717580384	undirected	Hdac10	NA
MMT00008457	MMT00028230	0.0280338580514701	undirected	Hdac10	NA
MMT00008457	MMT00030239	0.0224357252512827	undirected	Hdac10	NA
MMT00008457	MMT00034267	0.0402182110117914	undirected	Hdac10	NA
MMT00008457	MMT00034282	0.0398875670015088	undirected	Hdac10	NA
MMT00008457	MMT00037650	0.0452401287573316	undirected	Hdac10	NA
